,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
107,438.7819672,256.6758156,400.2764893,244.3204594,366.9297028,225.8381367,336.6872025,207.2899818,311.7088509,200.8082199,395.6367874,184.1551924,393.015976,161.2430477,396.3784409,190.9744978,398.5667038,206.518178,419.256897,178.996439,415.5361176,157.7206993,416.2875366,191.1663723,417.5344086,201.139226,441.8428802,178.5850239,439.4227219,155.5857038,437.7761459,184.9504995,438.6742783,197.5519896,462.8749084,182.1407747,462.9929733,158.2812166,456.9792175,178.7119961,455.1273727,192.0441341,left
108,399.8632431,220.4877377,345.6678009,206.3465595,292.1765518,172.4188614,250.6979752,148.5674572,216.4816666,140.0574875,335.4100037,107.9058838,334.6363831,77.56662369,339.5437622,116.8805265,341.6779327,141.4814043,370.7751083,99.76816893,371.9252396,69.20276642,371.4040375,117.2344923,368.6843491,134.8986626,404.9289322,97.67983675,408.4170914,65.60402155,403.4994507,108.7811136,399.1574478,126.4320946,436.661644,100.6670094,442.6282883,66.60409927,436.3472748,95.88248491,431.5710831,111.4570284,left
109,334.4028473,271.0691929,276.2613678,251.8086433,221.132412,214.582715,177.1489334,186.5802383,141.2327099,176.3332272,267.5263405,153.0293798,253.2017517,121.8366194,265.6954193,166.0377645,275.3715134,187.7910519,301.6589165,145.4407454,287.3755646,113.2348537,295.1082039,165.4820681,301.5483284,180.77425,335.802002,144.197073,324.667244,109.8905683,326.6387177,158.3867884,331.0612488,175.0713444,369.62677,148.4298563,364.6022797,113.0019951,357.5933456,146.430974,356.1391068,164.7548676,left
110,342.4238968,346.4029884,288.5896683,329.946785,238.22855,293.9730835,198.0291176,266.080513,163.4716606,254.4453335,278.5518837,236.6774511,268.2477951,207.7788734,279.7614861,247.8919601,287.0100594,263.7431431,310.3376198,229.2152309,298.4934425,202.2129822,304.9609756,249.9221134,308.9771652,257.990284,342.0014954,228.1712437,332.9184723,198.2338428,334.6020126,242.0108128,338.0398941,252.2026634,373.3943558,231.7268515,368.9495468,199.2250156,362.4893951,231.0846233,361.9526291,245.8679295,left
111,333.1826782,387.0366383,282.8814888,374.7204494,234.1788673,340.1831532,193.2752228,312.5505352,160.0302505,301.2700367,267.0629883,281.1834526,256.0756111,256.622858,268.37183,296.957531,272.8790665,306.2210369,297.0652962,273.7002754,285.5943298,253.9096069,293.8246346,300.4160213,295.2624512,299.7279453,327.5234222,272.703495,319.1074753,249.6571541,322.3376465,292.2476006,323.7387848,294.8626041,357.8282166,274.5388412,352.7176666,250.6983376,348.5946274,282.2194862,348.5373688,290.1840591,left
112,270.2406693,344.9142838,215.0822067,329.2311287,166.2278366,298.4420586,127.963295,272.9075718,98.84991646,264.0003204,202.4383163,237.2371387,181.8653107,212.6144028,193.4114265,252.5924206,202.7757072,267.6474667,229.7133636,228.5255957,209.0242195,207.7917767,218.3773041,254.4783783,227.1634102,261.121645,258.3276367,226.366539,241.1844826,202.3021746,244.917717,247.2962666,253.556118,257.9681969,288.2805252,230.2871704,276.9154549,202.4157858,271.7953873,235.9357452,276.5268517,250.3275776,left
113,269.2170715,264.831562,221.2710953,252.0747757,173.8749695,225.0621128,136.6311646,203.5708237,108.1035519,196.3938189,208.5760307,169.2532825,194.020977,139.7825146,203.0919456,176.8201017,211.7737579,195.9242392,234.5677948,162.3585033,219.5028687,135.848608,227.2815132,178.768158,235.0255203,192.5980711,261.1911964,159.8244524,247.2887421,128.6751652,251.1450005,168.8869715,258.2469177,185.8000803,289.0275574,161.5834379,279.6377373,129.4886398,276.1689758,157.2447968,279.2482758,173.8875961,left
114,433.0125809,266.8792248,387.7513123,250.715704,347.4500275,222.1831226,313.2085419,199.6503782,283.7593079,190.6763935,383.8222122,177.66994,383.6946869,152.9351807,387.9574966,187.6320076,387.1691513,202.136364,412.7746201,173.7835693,410.7277679,149.8355484,410.5860901,189.0751219,407.2715759,196.3191605,440.4182434,174.5379353,439.6864319,148.2701397,437.1837616,183.325181,434.063797,193.8362074,465.7223511,178.7846375,468.406868,150.6502819,461.9446945,174.4407606,457.3085022,187.4068308,left
115,444.9278641,327.0084858,401.9926071,307.9829979,362.1463776,277.67066,324.9008179,250.7228565,294.2965698,240.6250191,391.9377136,225.8520555,394.3257523,205.654192,398.5094452,240.7497025,395.1086807,250.3108406,421.9382095,222.0167112,421.157074,202.8856087,420.9652328,243.7596416,416.1124039,242.7891827,450.6647491,223.3614206,450.0869751,201.9419718,446.9757843,237.7698469,443.5692978,243.1910706,475.6655121,228.4681606,478.2828522,204.4663954,470.9006119,228.718071,467.158432,238.6717701,left
116,462.5577545,370.7648849,417.5357056,353.2188034,375.2727509,315.6443024,337.2424698,286.4233303,303.1032944,273.1715012,406.8855667,263.0213642,411.2198639,245.3806114,417.1635437,283.550148,413.7295151,286.3762093,440.5351257,258.7705421,442.749176,241.4909363,442.7346039,285.5667686,437.3608398,282.5739956,471.9047928,261.4638519,474.3947601,240.1201344,470.2534103,279.5773602,466.1188126,282.6379967,498.8589096,266.6122341,504.0600586,241.8779755,495.7968903,269.5988274,490.7242584,278.7111282,left
117,402.3555756,350.0911331,355.8639908,337.7508259,307.701683,303.6378479,264.8230553,283.672657,230.6666565,276.1406708,336.2746048,232.5708675,331.1318207,231.0570288,341.8733215,269.6722698,344.353981,274.4682884,370.3276062,225.2568054,365.9490204,234.8373556,369.8980713,277.7323723,369.6916962,272.6118565,404.0236282,229.5038223,401.0917664,236.0079145,399.3687439,273.9980221,399.0605927,270.1879406,434.4510651,236.909852,432.3574066,234.2054558,424.8232651,264.3380642,423.3703613,267.4634457,left
118,345.200119,313.805151,297.60252,301.3527489,248.3885765,274.9886513,206.5895081,256.1790562,174.7171783,249.6191597,277.3901939,218.8502884,267.0578003,210.8282232,281.6081238,245.677042,287.1900749,245.9491539,307.176857,211.6582632,294.812088,206.2538338,304.7315216,246.3282967,308.0293655,240.8199406,336.4151764,211.5951347,325.8111954,200.0920057,330.0653076,237.5045729,333.5762405,235.689826,363.2987213,214.3080711,356.5167999,196.6442299,353.3773422,225.6003571,355.4327011,230.6127834,left
119,359.789505,243.3011627,313.8691521,230.1055241,268.4367752,205.4590273,228.6380768,189.4059849,197.1642303,180.2371931,298.9221954,139.0143585,286.7997551,154.7046232,298.8910103,181.8202829,308.3857727,179.6123028,329.2697144,132.1987152,315.7963181,153.6407948,321.4686966,184.0064335,329.4101715,176.955471,359.9078369,137.1605301,347.1436691,151.6421986,347.1092987,181.5070152,353.6693573,175.9745836,388.5374451,146.2159824,378.2455826,146.7422819,373.3440399,171.6217661,377.9036331,173.8745928,left
120,442.7693558,228.647747,401.6034317,219.0004063,361.2491608,191.0174847,328.6647797,171.3786507,298.9310646,158.2134819,397.0575714,123.3734322,405.7660294,147.1131706,405.8420181,173.3293676,400.6754684,171.7676783,432.0299149,118.0367732,439.9234772,150.3166008,431.6702652,177.649498,424.7711182,171.8085909,464.2130661,126.3092422,469.7192383,149.7802877,459.426918,174.1195679,452.3919296,170.305624,491.8905258,139.7532892,499.8012543,149.5069599,488.7335587,169.0177917,479.9856186,170.0209951,left
121,502.841301,256.084528,460.3596878,253.6909676,415.4741669,229.2673731,383.1162262,213.0935383,353.0395508,197.0920515,456.660347,170.5316734,465.3088379,211.5805149,463.5189819,226.962204,459.6607208,217.1511126,492.3131561,163.8386822,501.373024,217.6693583,492.9829407,230.008707,488.614502,216.8380737,524.1114426,169.4143295,528.4535599,217.2742367,519.2990112,229.9910545,515.9602737,216.2962246,550.4058838,180.087533,556.5616989,212.7758074,548.6318588,225.4760456,544.1789246,216.8272448,left
122,505.7591629,289.4827652,462.0573807,289.2691326,411.1357117,271.3284016,370.8574295,259.8611355,336.0062027,247.0398045,449.1500473,230.1450062,456.1259842,278.6927605,457.833519,288.942461,456.4417267,285.8438015,487.4091721,221.3170767,495.1813889,289.10923,492.0132446,292.4388313,489.8275375,287.6447296,521.7506409,223.3639812,525.4493332,279.7634411,520.5945969,285.2695656,517.9289627,280.8698845,550.9968948,231.0569859,558.758812,256.1695576,555.9169388,267.892828,554.8576736,272.6145172,left
123,485.0114059,298.8204861,443.9775848,307.0171738,393.4804916,294.9103546,358.033638,281.463747,323.0622101,268.2692528,416.1385345,261.5663338,417.859726,331.8779755,430.5549622,324.2445946,435.4938126,302.8060913,449.5560837,253.2830429,456.2026978,337.1795654,460.775032,317.6546288,460.7892227,292.511816,483.3720398,254.7327805,487.0903397,330.9347248,488.4921646,312.397213,487.8647614,288.6997032,516.3144684,261.26647,515.0878906,313.9180183,512.804184,302.6167774,511.8663406,282.9753685,left
124,430.2199173,250.263319,375.0529099,257.371273,319.6768951,268.3090782,278.1695747,273.0062485,244.4195366,266.4121914,326.0388947,259.3039227,333.3522034,323.6145115,346.6175842,306.9498825,343.4425354,283.8569641,357.3840332,255.0690365,360.6465149,325.1573753,365.116539,302.6471615,362.5236893,281.0618591,388.69133,254.0011883,386.8512726,319.3594837,390.117836,301.261425,386.5182495,280.4231358,417.3822784,256.2553596,413.8302994,308.9007568,415.7081223,295.2409458,415.6741333,274.2994881,left
125,356.3253021,169.1353369,316.7813492,179.5907736,268.2270432,167.8773165,234.6869278,158.69452,204.5198822,149.2472363,287.3720741,123.5192013,296.0659599,174.1451311,305.0017548,176.1503077,306.8671227,161.4084721,316.7682648,111.4165878,327.2524643,171.864295,328.523674,168.0607653,326.5703201,152.183547,346.5629196,109.2335629,351.7892838,162.1826935,352.2135925,163.8584375,351.4654922,152.0661736,374.3588638,113.2763743,376.6783524,147.1342564,376.1167526,152.2517681,376.4937973,145.6851053,left
126,442.6434326,167.9385567,405.9158325,168.2254601,365.4846191,157.0909023,335.9168243,146.3233852,310.2511215,133.7537527,394.1080475,111.8008804,402.0449829,150.1420212,404.3712234,158.1849432,404.1487885,153.8366032,424.0406799,102.9810619,432.6996994,156.5764046,427.8702164,157.8397036,424.5554733,150.9902716,451.8050385,103.8606119,456.5969849,153.9112616,449.6489334,155.7699394,445.2954483,146.7609358,475.0819778,110.026803,479.565773,143.759594,474.9089813,147.616396,471.408844,141.607275,left
127,418.5845947,236.9825077,410.3217316,239.9340248,405.3431702,243.3192444,408.2115555,252.4893379,415.3377914,262.8150845,414.1263199,219.2432785,418.5507584,245.9046078,420.4354095,268.2967758,423.8811493,285.3144264,420.329361,214.9262094,424.0213394,249.1282368,425.5502701,273.0665302,429.2861557,289.2390633,426.3100052,217.0259571,428.9116287,251.6237926,430.4078674,272.3102188,432.5720596,286.6628265,432.1943283,222.3778296,433.596344,249.520998,434.4935608,265.47369,436.859169,276.0696602,left
128,275.8167839,175.0968218,231.1340904,185.5443192,184.2144775,178.7201786,151.8462658,171.478157,124.6892929,167.163291,186.8436432,127.654438,189.0737534,176.292901,207.1208954,182.4214983,213.8348007,170.9519291,209.9908257,117.0281982,213.874321,176.4786673,227.5219154,178.4404135,232.4718857,166.4872456,236.1156464,115.2060843,237.2554779,169.3927717,247.5167084,171.0198212,251.6801071,160.1797771,262.4127197,117.5259304,261.0787582,157.4860954,266.460495,160.9990168,270.3563881,152.1408176,left
129,260.8183289,241.7426777,214.6434784,252.966671,165.8290482,248.2106209,131.1753082,239.5271301,100.5994987,231.1727428,175.4150772,203.1918812,175.382576,261.7572784,189.2940331,263.9796925,191.9190216,248.1765747,202.9687691,195.2361631,202.5993347,263.8898849,213.8624191,258.0398941,215.4574013,239.0590954,232.4175072,196.4680195,231.0438728,259.6841812,239.162941,251.8881512,241.5719795,234.0795279,261.6381836,202.533145,258.9538956,249.2450523,262.5644875,242.0884323,264.3294334,223.986783,left
130,326.58741,233.6920452,276.3757515,243.0841827,222.3062134,238.785696,186.1628532,227.6368046,155.8567238,215.0675583,244.2240143,189.7262621,243.9587212,241.1593151,250.7186127,241.6247177,248.6283875,227.2269773,277.3221779,182.0783186,274.7489548,243.9809132,276.7749405,237.2147942,273.7581253,219.4373131,309.6469879,184.5809555,301.6901398,240.6781197,304.0798378,234.395442,304.6570206,218.2129383,338.6603928,194.2536163,333.0211639,231.2561703,332.0222473,229.4331551,331.8833542,217.0093346,left
131,417.0288849,280.9099674,374.4543457,296.068325,325.254631,296.5332985,289.4277763,291.8249989,254.5899773,281.3120556,355.9214783,260.6308365,364.4226456,328.4152794,367.2304153,321.0912895,365.3317642,300.4114151,394.7393799,250.4029942,402.5117111,340.8267689,398.049202,319.5170975,393.8327408,291.9395256,429.7544479,253.2609844,430.8592224,335.7470512,425.9127808,319.7508717,422.4906921,297.1199512,460.0808334,262.4659824,460.694046,322.4021816,456.5368652,310.8509159,453.4178925,290.469017,left
132,439.4247437,253.7804604,394.6979141,252.489996,340.3683472,237.609601,299.7525978,227.6821089,263.6394691,218.3638716,363.8305283,191.5519381,372.7017593,250.8951187,375.3643799,251.6976929,372.1469116,238.4536457,399.1342163,184.0066338,407.6973724,254.3930626,403.1493378,247.2263145,397.6350784,233.7008286,432.3290253,185.6959534,436.0532379,251.5505791,432.4885941,246.1286831,428.649025,232.026372,461.6002655,193.7712908,462.4368668,237.4456644,459.5882416,236.9432402,458.4703827,226.3266563,left
133,364.1828918,198.4842968,319.731636,199.4485188,273.9954758,180.2900648,239.1547012,166.1048269,209.6622086,154.1603994,299.1858482,127.1980333,299.0166473,165.1796722,308.4804153,182.9046392,314.3883705,179.7090197,329.3612671,117.5674725,328.9489365,169.9785805,330.1483536,181.9320917,330.6177902,175.1760149,358.1473923,119.2077255,354.9419022,168.282609,354.1730118,180.8152628,353.7689972,175.489912,382.9019928,126.3241196,380.8526611,164.0985203,377.856636,178.5131836,375.6340027,178.140049,left
134,312.361145,177.8719711,267.2802734,182.2510672,221.0447311,168.0119705,186.7461014,155.4403067,157.3887825,146.8326616,237.9332161,115.3020573,237.4533081,162.2866631,252.4845314,173.0082035,260.6209564,165.143795,266.2237167,105.0307131,266.7973709,161.9365025,274.1018295,167.5112486,277.7872086,158.223381,295.3553581,105.5178738,292.1393776,156.4315939,295.5074501,164.0289974,298.0978775,156.997633,322.7026749,111.5338898,318.8920975,146.9227695,318.6635971,157.6565981,320.2916336,156.6648245,left
135,274.7309113,226.6103411,226.5720749,235.1021147,174.8173332,225.2927256,138.8741493,214.600668,108.0437088,205.4903269,185.9826088,173.9085388,188.6230469,233.3867168,205.3453827,236.8400574,209.8576164,220.8062267,213.6467934,165.3398895,217.3589516,234.5557594,228.5433197,230.3700686,230.3927612,213.0118132,243.0382919,165.9836626,243.4370804,229.1560507,252.4082947,225.3144407,255.446167,209.6487379,271.887207,172.3485518,270.8559227,218.289299,274.4942284,216.639204,276.5259552,202.4882126,left
136,262.4267578,273.7859631,213.0529213,287.3004055,162.5959969,287.3682976,124.0393639,281.7522812,89.91580963,274.39785,173.1259155,242.2230434,177.2580528,310.9867001,192.5435829,313.6598969,196.2147903,297.6049519,203.2508659,235.1108837,205.4195595,312.0859051,216.2276649,304.8480034,219.9448395,286.2864304,234.0943527,235.6573105,233.2884026,305.4169464,240.2171135,294.4297028,244.0368843,275.6886292,264.687748,240.6547165,262.5050163,291.5948009,264.7642708,281.8470383,266.6986465,262.1560192,left
137,337.6025391,249.5574474,292.9955101,263.5200691,241.34655,263.190279,203.9493561,256.2772751,168.5596466,245.0895596,269.1934395,223.3266735,270.3008461,295.7609367,282.3872185,287.5603867,284.3305588,264.5636272,303.3594704,216.2880135,306.3074112,296.5657139,309.9310303,279.7125435,308.0440903,253.510294,336.5034103,217.7897501,336.7930603,289.0491486,335.8139038,272.9828739,334.3855667,249.6065712,367.9331589,224.0105867,366.6314697,274.4350719,364.5609665,262.1669769,364.7389221,240.5424213,left
138,448.6672211,284.2438316,406.9093323,281.5017986,361.2211227,253.985796,329.0368652,233.095336,299.564209,215.131259,397.5304413,194.0403986,411.1711121,228.4901476,409.9346542,249.9398804,406.5289307,245.9549904,432.9139709,183.875885,446.5861511,235.1162052,437.3034668,254.4889069,432.8053665,246.6985703,464.9346161,186.7549753,475.3282166,235.7389927,464.0533829,254.0348053,458.2130432,245.8842659,492.3848343,195.7506037,502.5312424,232.2815037,492.4077988,247.4342537,483.444252,241.5145683,left
139,454.8676682,248.4720039,415.2802658,234.3207407,382.3559952,197.7045107,357.8438568,169.9374247,330.4515839,152.7386284,414.5713425,144.6425629,432.3542404,151.4203405,431.6601944,183.1193018,424.6961975,185.1636457,447.5062943,139.6295357,466.7116547,156.4130974,455.9093094,189.6679544,444.233017,183.9184427,476.725502,145.9909344,492.7794266,159.5059633,480.2150345,189.0242672,468.7434387,185.7004166,501.2470627,156.6435814,518.3684158,161.773839,505.8531952,183.1128216,492.7991104,183.4954691,left
140,488.5794449,217.0026684,447.7689743,195.4543877,411.9432831,160.1732111,384.3580627,133.5950947,357.1340942,119.9384308,442.8035736,118.7441397,461.6240692,99.54311371,460.5080795,134.0518427,450.9279633,143.0429506,472.4367142,117.4293709,487.9419708,98.60652924,481.6550064,137.7812576,469.8029327,142.8552675,498.6672211,120.5015373,514.2576981,100.7227063,506.6765213,135.6507969,494.9196625,144.0083599,521.2435913,126.5745735,536.4175034,107.7459455,528.8921356,131.0497856,517.9524231,139.3821287,left
141,520.1212311,289.086113,480.2220535,270.5652809,442.6299667,237.8270674,411.3977051,212.3038101,382.8720093,198.9744473,463.6323547,197.3093891,483.5579681,172.7327299,485.7902527,207.717576,473.4726334,216.9853592,495.0152206,194.1524649,509.8270416,173.1318855,507.5972748,212.6599503,492.7962112,215.7097292,522.5534821,195.2779198,535.6770325,174.0453243,531.8183136,208.8951874,518.410759,215.4834509,545.7372284,199.4232845,560.5129242,178.5516071,555.5523682,202.0638514,543.3990479,211.4422131,left
142,466.3432312,337.4181747,423.8879013,320.1173401,386.2854385,287.9583263,356.9949722,262.8412914,330.7936096,251.5638542,416.8962097,251.3406944,424.4401169,229.8457432,424.9738312,260.4655838,420.5693436,272.1623611,445.0318527,249.3622684,450.4615402,230.346837,447.7290344,265.3482056,442.864151,270.9314346,471.1142731,250.4966068,477.1990204,230.5091858,472.26017,261.6073322,467.2733307,268.7861824,495.0990677,254.3851662,503.4011078,232.2601748,496.5420914,254.3227386,490.3086472,264.125061,left
143,384.0155411,333.7041092,340.0963974,320.2810192,300.7266998,291.5870476,269.6180916,266.635437,245.1075363,257.9017925,329.618187,244.1194725,328.2553864,224.3810177,333.984108,257.5565815,332.6420975,262.758522,357.143898,238.6402273,354.8047256,223.2473516,356.6046143,261.0192776,353.7537384,258.789053,383.0909348,238.5688305,381.6523361,220.8109331,379.7475433,254.4112587,378.3567047,256.5718174,406.2996292,241.6614819,407.5947189,222.4048233,401.0174179,247.2572422,398.0692673,254.4593811,left
144,327.2849274,232.5262785,287.4350929,221.4924574,251.5727997,198.6144161,222.9461288,179.9563408,200.1007843,171.7740726,280.4133224,159.5870876,276.0620499,135.3513193,281.8426132,165.4899216,285.3476524,177.0210028,304.3182182,155.0640821,298.9579201,133.1757545,302.1435356,167.5376558,303.7919998,173.732729,327.1647263,153.7039375,323.0461502,130.6920433,323.373642,162.2199583,324.4422531,171.8819332,348.8148499,155.3957748,347.7980423,130.1474476,343.9086914,151.185708,343.1465149,162.880125,left
145,311.8942261,282.4425316,268.3562851,273.360157,230.1879692,249.5117855,198.7013435,226.1205196,173.5414505,214.2136145,257.5474358,203.8401747,251.8681335,181.6798353,259.8654366,212.5417757,263.2315254,223.7993002,283.7179565,198.1415749,275.9607315,179.3029118,281.3486481,216.0074472,282.8089714,219.8359537,308.2797241,196.5139961,302.5852394,175.7631111,304.2269325,210.1314354,305.129776,217.1982622,331.70578,198.5073709,329.3003464,174.756403,325.8806229,200.5523443,324.8384476,212.2344589,left
146,350.1274109,355.7078934,307.5931549,345.4632854,264.243927,318.4296799,229.5091248,292.8477859,203.8652039,281.2041092,290.639019,267.0602989,283.43853,251.7313957,293.9832306,286.4679909,296.0963821,289.070034,318.1601143,260.6717491,310.6698227,246.9965458,316.9273376,288.2789898,316.9873619,284.1650391,344.3805313,260.4099941,338.9798355,242.9429913,340.7711792,280.2172279,342.5390244,280.384655,367.9882431,263.041563,365.8533859,245.3165817,361.9091415,272.2290516,362.1378708,277.5533867,left
147,447.6898575,351.1452484,405.2074814,336.145792,367.8704834,304.3113041,335.1452637,278.5705662,304.7867203,267.1979141,390.8531952,249.2843342,404.5944595,239.2188263,408.1338882,273.0679893,399.2515945,275.2013397,421.6659164,244.9597836,433.5334015,237.2408867,431.4256287,277.28405,421.1047363,273.5619164,449.7494888,248.4910583,460.6255341,237.2711563,455.3733063,271.5163994,445.9592056,272.0773029,473.0106735,254.9934196,486.8989182,237.807312,478.7756348,262.9151344,468.6473846,269.6641159,left
148,432.4190521,264.8844337,393.8009644,251.3526821,356.1492538,227.4414825,323.7047195,206.6399288,295.742836,197.098217,381.1593628,184.6115255,389.1933823,163.5476303,393.2596588,196.7638206,388.8023376,207.034049,409.821434,180.7007933,415.1110077,160.9099245,413.915596,198.4998178,406.384201,203.4257555,434.9210358,181.5425062,440.7968903,160.1158333,437.6635361,192.7700615,430.9120178,201.7034626,456.157608,185.7032347,464.6471405,163.1533098,459.3231964,184.5777512,451.8301392,195.523839,left
149,336.8091965,208.5303068,290.8480835,187.7091694,250.5394936,160.5825663,219.498024,141.374259,192.343502,134.0294838,277.6242065,111.55931,279.8045158,90.31879663,285.6816292,123.9035511,284.0688324,130.7279062,302.0269394,105.0155425,302.2530556,89.30090904,306.4465332,124.6072912,305.8333397,126.6815758,327.1802902,103.8296485,327.8798294,88.72528553,329.0738297,120.2418709,328.3572006,124.4651556,351.5000916,105.9413838,351.0681915,90.0411129,347.7693558,112.7776051,347.0333862,119.675231,left
150,433.1158066,346.0510826,368.381424,322.1355057,302.6593399,266.6892529,244.3203163,226.7891693,192.8217316,207.8410721,346.1624908,192.0733595,353.742981,162.5064898,367.2034454,223.4231758,365.5918121,236.9011116,399.0900421,183.8526535,406.2122726,158.6513042,405.8449173,228.5126781,396.2535095,229.0950537,447.9141235,186.534276,458.7805939,158.2890415,450.1860046,219.0935469,439.5191956,225.4201412,488.5889435,194.0581369,507.5099945,158.2771254,494.9494171,198.3508873,481.2445831,212.2764444,left
151,446.0115433,314.795723,384.708252,311.7467594,314.8122025,267.553854,262.0095444,236.2558079,212.9085159,210.8385372,367.3716354,182.6964569,393.8421631,251.7055607,391.6781616,281.2211895,382.6831818,270.5705166,423.5944748,168.3753347,448.3301926,256.8570042,435.1975632,282.4589252,425.6036758,267.4814987,476.7024231,173.4938335,496.0836029,250.3559017,479.9829102,275.5895233,469.4669342,262.3084545,523.4138107,187.4964237,545.5178833,235.8430481,532.6882935,258.2539272,520.3203964,250.9164906,left
152,345.0492859,299.7039413,277.8191757,288.6982155,214.2244339,247.9413414,166.4329529,216.6411352,122.4970436,195.8447027,266.942997,150.1681423,261.627655,200.31847,270.8171272,231.2943649,276.9913101,227.3972797,315.9272385,140.0359583,309.5218468,201.5688944,308.4456635,231.611166,311.4711571,226.1440945,363.9189529,148.1164742,355.1661682,195.5414772,350.5595779,225.9846926,352.4906921,222.2638893,407.3018265,163.8865757,405.994873,182.9508734,398.9554596,205.912571,398.0324173,206.7973995,left
153,342.1913528,287.4405384,286.7833519,294.3610954,213.740406,260.1965332,166.0795212,238.6606264,122.2431946,217.0712757,251.6113091,206.7144156,261.336174,300.2179527,279.5633316,298.4836292,289.6590233,269.8562622,303.1428528,188.7476492,318.0052185,302.592144,322.298851,285.6354618,320.5049133,252.0143795,353.6010742,187.4690151,363.8867569,289.0421104,363.3822632,282.1423817,360.2222824,254.2243195,400.9335327,195.8167648,406.6827774,263.8457108,403.9596558,267.9202366,403.2561874,251.2180138,left
154,209.8525047,246.8543816,167.4127769,225.9448099,137.4845505,200.8406496,108.1778526,177.3139286,79.35445786,165.8028173,174.632225,147.0416164,178.0744171,150.5334949,181.5302658,168.5099316,181.7106056,181.6090536,203.7405396,144.5705223,203.3310318,157.0928764,202.3083305,173.4151268,201.9873428,184.7518301,229.8605728,153.9436913,224.4970322,166.1545515,222.1953201,179.3976402,220.2807808,190.9046459,251.1749458,166.2606239,248.1824493,174.4625616,243.3028221,186.7195129,240.1164627,196.9256544,left
155,260.9122276,254.4086266,220.2363205,230.2532244,191.7586899,202.8278446,164.2202187,178.489852,135.9426594,164.2723703,229.1483688,150.4891062,234.4614792,158.3788061,237.1027756,177.8846598,235.7547379,191.5800047,259.8609543,150.5689001,261.3705635,165.733552,259.6503639,183.5876226,257.1230698,195.6711245,287.3080444,161.3119984,283.289032,176.7849541,279.8818398,191.2923431,275.678196,203.0771399,309.4340134,175.1668453,306.7036629,186.5777063,301.0302162,199.7743464,296.1712074,209.9603605,left
156,264.9388695,246.355505,213.7991333,215.1235914,178.2324409,175.8608437,145.1353359,143.7561035,113.7384129,122.5359535,235.0830269,111.7025685,235.1140404,133.7478733,235.5545235,155.5651474,234.0612793,170.0719643,272.1720123,114.0903926,267.8388023,139.9322605,264.832077,158.6974955,263.3170891,172.1353054,303.7620163,129.8442364,294.0942955,151.8590355,289.8051453,168.3271408,285.8421707,181.7395592,328.7888336,149.8601246,323.1433868,163.6694098,316.4376259,179.2793512,310.0458336,191.2983799,left
157,257.2837448,308.5377502,192.4361992,269.7105217,143.7763596,221.0973644,97.49804497,178.910265,52.18192101,158.1954288,205.7673454,139.3249369,209.6362877,146.4908695,213.9906311,176.4484406,212.5995827,200.8665276,254.0369606,140.4259872,253.312912,164.4189119,251.9604492,189.7822094,250.3022385,209.866662,297.8765488,158.6414194,289.2707253,182.4606943,285.5451584,201.4568281,281.9415665,220.3394222,333.881073,181.5143967,327.5880432,198.229394,319.484005,216.4447832,313.9651108,232.116437,left
158,330.4836655,373.0065536,264.7273254,312.3825645,222.434845,244.7867489,175.2724075,195.2484083,127.1520805,170.8164024,301.7974663,159.1404247,295.45784,156.8240261,293.9102554,191.382494,293.62463,216.8841791,356.2896347,162.9058313,343.4574509,169.4315243,335.5221176,199.3013334,333.6936188,225.263586,401.8854141,184.4044304,381.6585922,190.11024,373.5680008,215.9571075,369.7720718,242.0383358,438.3553314,209.2831707,421.7056274,203.9481068,411.3530731,225.69942,407.5005341,247.7906227,left
159,263.6133957,374.523468,192.4826241,328.5286045,137.2523117,283.490839,79.92025375,245.7292843,26.13342285,232.0665979,175.5717468,196.9905567,214.5479965,159.9793911,221.7668724,191.403966,212.6356316,217.9484081,233.4683228,196.1457682,253.7652779,164.2177105,254.2182159,193.0793095,248.2531548,222.2486258,287.5307846,208.2588816,292.7418518,178.3480167,292.6211548,201.9586086,288.4095192,231.4483881,334.5660782,223.0677366,326.6518402,194.7569847,323.1219864,218.0880833,320.8323288,242.3898697,left
160,329.1306686,380.5835724,271.5317917,323.3281517,230.0864983,261.5714264,178.980732,221.7908478,121.9395256,219.7235155,306.7510605,254.7607613,309.9039078,148.03545,297.0120811,177.9707766,295.4575539,213.3286572,368.3006668,259.7996235,352.5434113,151.2785912,337.7898407,175.3512812,337.8062057,208.1541252,415.8332825,261.3095856,389.2557907,163.5578728,378.3897781,186.7469501,381.6617584,215.8189201,449.2189789,256.6101837,423.2172775,176.1854982,413.2263947,194.9972248,417.748909,222.6925421,left
161,409.3155289,282.4427032,364.3935776,242.1816158,324.3351746,206.7414379,283.6922264,177.519393,246.9695282,160.4399443,390.6972885,188.3442307,385.4885101,123.3846188,378.1020355,146.4244652,378.1700134,171.9932127,438.6487579,193.8464069,424.4460297,125.766077,412.4036789,143.3119011,411.4313507,168.2120991,474.9258804,201.4921761,456.2336731,140.992527,446.2545013,156.8962812,445.7447815,180.0029469,501.9502258,206.8944883,484.3210983,160.9974003,472.9109573,174.3115425,472.6799774,193.3865976,left
